Name,reference,Accuracy,Precision,Recall,F1 Score,Specificity
astA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
astA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
astB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
astB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
astB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
astC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
astC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
astC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
astD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
astD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
astD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
astE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
astE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
astE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atoA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atoA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atoA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atoB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atoB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atoB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atoD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atoD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atoD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atoE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atoE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atoE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atpA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atpA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atpA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atpB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atpB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atpB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atpC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atpC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atpC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atpD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atpD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atpD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atpE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atpE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atpE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atpF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atpF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atpF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atpG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atpG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atpG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atpH,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atpH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atpH,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
atpI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
atpI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
atpI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
avtA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
avtA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
avtA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
azoR,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
azoR,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
azoR,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
bacA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
bacA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
bacA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
bcp,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
bcp,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
bcp,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
bcsZ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
bcsZ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
bcsZ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
betA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
betA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
betA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
betB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
betB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
betB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
betT,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
betT,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
betT,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
bfr,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
bfr,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
bfr,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
bglA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
bglA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
bglA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
bglB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
bglB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
bglB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
bglF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
bglF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
bglF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
bglH,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
bglH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
bglH,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
bglX,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
bglX,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
bglX,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
bioA,is_essential_file_can_grow,0.4,1.0,0.4,0.5714285714285715,0.0
bioA,growth_rate_file_1,0.4,1.0,0.4,0.5714285714285715,0.0
bioA,growth_rate_file_2,0.4,1.0,0.4,0.5714285714285715,0.0
bioB,is_essential_file_can_grow,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0
bioB,growth_rate_file_1,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0
bioB,growth_rate_file_2,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0
bioC,is_essential_file_can_grow,0.0625,1.0,0.0625,0.11764705882352941,0.0
bioC,growth_rate_file_1,0.0625,1.0,0.0625,0.11764705882352941,0.0
bioC,growth_rate_file_2,0.0625,1.0,0.0625,0.11764705882352941,0.0
bioD,is_essential_file_can_grow,0.2222222222222222,1.0,0.2222222222222222,0.3636363636363636,0.0
bioD,growth_rate_file_1,0.2222222222222222,1.0,0.2222222222222222,0.3636363636363636,0.0
bioD,growth_rate_file_2,0.2222222222222222,1.0,0.2222222222222222,0.3636363636363636,0.0
bioF,is_essential_file_can_grow,0.34285714285714286,1.0,0.34285714285714286,0.5106382978723404,0.0
bioF,growth_rate_file_1,0.34285714285714286,1.0,0.34285714285714286,0.5106382978723404,0.0
bioF,growth_rate_file_2,0.34285714285714286,1.0,0.34285714285714286,0.5106382978723404,0.0
bioH,is_essential_file_can_grow,0.03571428571428571,1.0,0.03571428571428571,0.0689655172413793,0.0
bioH,growth_rate_file_1,0.03571428571428571,1.0,0.03571428571428571,0.0689655172413793,0.0
bioH,growth_rate_file_2,0.03571428571428571,1.0,0.03571428571428571,0.0689655172413793,0.0
bisC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
bisC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
bisC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
brnQ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
brnQ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
brnQ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
btuB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
btuB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
btuB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
btuC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
btuC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
btuC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
btuD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
btuD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
btuD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
btuE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
btuE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
btuE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
btuF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
btuF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
btuF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
btuR,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
btuR,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
btuR,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cadA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cadA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cadA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cadB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cadB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cadB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
caiB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
caiB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
caiB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
caiC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
caiC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
caiC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
caiD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
caiD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
caiD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
caiT,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
caiT,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
caiT,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
can,is_essential_file_can_grow,0.13793103448275862,0.0,,,0.16
can,growth_rate_file_1,0.13793103448275862,0.0,,,0.16
carA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
carA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
carA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
carB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
carB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cbdA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cbdA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cbdB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cbdB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cca,is_essential_file_can_grow,0.0,0.0,,,0.0
cca,growth_rate_file_1,0.0,0.0,,,0.0
ccmA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ccmA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ccmA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ccmB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ccmB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ccmB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ccmC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ccmC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ccmC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ccmD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ccmD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ccmD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ccmE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ccmE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ccmE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cdd,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cdd,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cdd,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cdh,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cdh,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cdh,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cdsA,is_essential_file_can_grow,0.7631578947368421,0.0,,,3.2222222222222223
cdsA,growth_rate_file_1,0.7631578947368421,0.0,,,3.2222222222222223
cfa,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cfa,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cfa,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
chaA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
chaA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
chaA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
chbA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
chbA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
chbA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
chbB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
chbB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
chbB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
chbC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
chbC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
chbC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
chbF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
chbF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
chbF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
chbG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
chbG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
chbG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
chiP,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
chrR,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
chrR,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cirA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cirA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cirA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
citD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
citD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
citD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
citE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
citE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
citE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
citF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
citF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
citF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
citG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
citG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
citG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
citT,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
citT,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
citT,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
citX,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
citX,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
citX,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
clcA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
clcA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
clcA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
clcB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
clcB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
clcB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cld,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cls,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
clsA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
clsA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
clsB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
clsB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cmk,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cmk,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cmoA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cmoA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cmr,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cmtA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cmtA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cmtA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cmtB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cmtB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cmtB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
coaA,is_essential_file_can_grow,0.37142857142857144,0.0,,,0.5909090909090909
coaA,growth_rate_file_1,0.6285714285714286,1.0,0.6285714285714286,0.7719298245614035,0.0
coaA,growth_rate_file_2,0.6285714285714286,1.0,0.6285714285714286,0.7719298245614035,0.0
coaD,is_essential_file_can_grow,0.5405405405405406,0.0,,,1.1764705882352942
coaD,growth_rate_file_1,0.5405405405405406,0.0,,,1.1764705882352942
coaE,is_essential_file_can_grow,0.4594594594594595,0.0,,,0.85
coaE,growth_rate_file_1,0.5405405405405406,1.0,0.5405405405405406,0.7017543859649124,0.0
coaE,growth_rate_file_2,0.5405405405405406,1.0,0.5405405405405406,0.7017543859649124,0.0
cobC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cobC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cobC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cobS,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cobS,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cobS,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cobT,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cobT,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cobT,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cobU,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cobU,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cobU,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
codA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
codA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
codA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
codB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
codB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
codB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cof,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cof,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cof,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
copA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
copA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
copA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
corA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
corA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
corA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cpdA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cpdA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cpdA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cpdB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cpdB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cpdB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cpsB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cpsB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cpsB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cpsG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cpsG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cpsG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
crcA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
crr,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
crr,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
csdA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
csdA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
csdA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cspE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cspE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cspE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cueO,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cueO,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cueO,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
curA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
curA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cusA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cusA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cusA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cusB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cusB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cusB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cusC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cusC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cusC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cusF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cusF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cyaA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cyaA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cyaA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cyaY,is_essential_file_can_grow,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0
cyaY,growth_rate_file_1,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0
cyaY,growth_rate_file_2,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0
cycA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cycA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cycA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cydA,is_essential_file_can_grow,0.0,0.0,,,0.0
cydA,growth_rate_file_1,0.0,0.0,,,0.0
cydB,is_essential_file_can_grow,0.0,0.0,,,0.0
cydB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cydB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cydC,is_essential_file_can_grow,0.0,0.0,,,0.0
cydC,growth_rate_file_1,0.0,0.0,,,0.0
cydD,is_essential_file_can_grow,0.0,0.0,,,0.0
cydD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cydD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cydX,is_essential_file_can_grow,0.0,0.0,,,0.0
cydX,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cynS,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cynS,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cynS,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cynT,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cynT,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cynT,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cynX,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cynX,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cynX,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cyoA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cyoA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cyoA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cyoB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cyoB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cyoB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cyoC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cyoC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cyoC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cyoD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cyoD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cyoD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cyoE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
cyoE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
cyoE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
cysA,is_essential_file_can_grow,0.9166666666666666,1.0,0.9166666666666666,0.9565217391304348,0.0
cysA,growth_rate_file_1,0.9166666666666666,1.0,0.9166666666666666,0.9565217391304348,0.0
cysA,growth_rate_file_2,0.9166666666666666,1.0,0.9166666666666666,0.9565217391304348,0.0
cysC,is_essential_file_can_grow,0.5833333333333334,1.0,0.5833333333333334,0.7368421052631579,0.0
cysC,growth_rate_file_1,0.5833333333333334,1.0,0.5833333333333334,0.7368421052631579,0.0
cysC,growth_rate_file_2,0.5833333333333334,1.0,0.5833333333333334,0.7368421052631579,0.0
cysD,is_essential_file_can_grow,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0
cysD,growth_rate_file_1,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0
cysD,growth_rate_file_2,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0
cysE,is_essential_file_can_grow,0.625,1.0,0.625,0.7692307692307693,0.0
cysE,growth_rate_file_1,0.625,1.0,0.625,0.7692307692307693,0.0
cysE,growth_rate_file_2,0.625,1.0,0.625,0.7692307692307693,0.0
cysG,is_essential_file_can_grow,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0
cysG,growth_rate_file_1,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0
